Time (s),Sound pressure level (dB)
805.0,-49.08273226652418
805.25,-57.59526104417453
805.5,-55.49280230139341
805.75,-52.357567037763964
806.0,-51.381429370329855
806.25,-54.597800237924226
806.5,-54.93511855572841
806.75,-47.33636452026318
807.0,-50.61434057908929
807.25,-57.58243188394178
807.5,-52.34111169129025
807.75,-57.28654321325192
808.0,-50.22245989683397
808.25,-57.39892148674031
808.5,-47.004074869974815
808.75,-59.92218678383985
809.0,-62.30146819867827
809.25,-58.16790429146546
809.5,-63.58075010178583
809.75,-52.75200753936024
810.0,-64.49491056810074
810.25,-54.74271709430762
810.5,-56.273444294252194
810.75,-47.53735428146173
811.0,-61.219524676470364
811.25,-53.76917706959747
811.5,-47.92923844510397
811.75,-47.05969524179045
812.0,-39.25808203785441
812.25,-56.19675905882972
812.5,-42.36596720897643
812.75,-49.71003693305871
813.0,-48.921192820745695
813.25,-56.28543622157158
813.5,-54.16588101642268
813.75,-52.664983804321956
814.0,-48.73135631500517
814.25,-52.76974302599268
814.5,-48.816897429099015
814.75,-57.88077535705621
815.0,-49.87687946448091
815.25,-53.6003606988991
815.5,-50.95936200526631
815.75,-53.99205696310112
816.0,-54.54380973141521
816.25,-49.10114985224053
816.5,-47.76212301234097
816.75,-56.615856397113596
817.0,-54.60951546467356
817.25,-51.42471774563717
817.5,-50.05424958174246
817.75,-55.844655674042244
818.0,-58.48567194501907
818.25,-52.68936071963665
818.5,-53.367460661563406
818.75,-47.444787715618745
819.0,-52.183865860284016
819.25,-45.323365750288346
819.5,-52.458365914535015
819.75,-47.24059962912498
820.0,-54.863558273826825
820.25,-53.83993627750642
820.5,-54.013110079066436
820.75,-51.74892749348225
821.0,-61.220658085561524
821.25,-57.24070146402671
821.5,-57.143059128188916
821.75,-62.02613880934948
822.0,-60.13101001593744
822.25,-56.165355247996324
822.5,-57.072837771323265
822.75,-58.020010275883095
823.0,-64.90792573452737
823.25,-46.85502332435822
823.5,-50.66070666711317
823.75,-49.538702945231904
824.0,-50.37076207038049
824.25,-58.11369657952124
824.5,-59.02057290138144
824.75,-52.444955903261516
825.0,-50.55063246912047
825.25,-47.885208555522446
825.5,-52.81886686105769
825.75,-56.98029317357854
826.0,-54.9405541533438
826.25,-58.711714410301205
826.5,-45.84731128119061
826.75,-54.86822046986805
827.0,-44.492074615412534
827.25,-55.37254557481482
827.5,-48.29279795223223
827.75,-50.070473415942175
828.0,-54.06217676089033
828.25,-54.6056944299448
828.5,-59.81449332382056
828.75,-51.79109251739511
829.0,-50.09325295526329
829.25,-50.13632117354646
829.5,-41.970199206000174
829.75,-50.82460377855742
830.0,-41.8526224450024
830.25,-53.43971342304189
830.5,-59.91400862185843
830.75,-57.58031661227251
831.0,-59.85324764849018
831.25,-53.343704576674995
831.5,-54.74675506711742
831.75,-41.97141390093886
832.0,-54.139510911175535
832.25,-51.243783911129476
832.5,-55.00570276694522
832.75,-56.15385283951865
833.0,-57.50247703580554
833.25,-53.12388295877941
833.5,-52.538290130489635
833.75,-48.77519565549855
834.0,-56.67666696240986
834.25,-55.82551020588992
834.5,-54.85661482235265
834.75,-50.17756348644116
835.0,-52.97190294526529
835.25,-44.02281031286849
835.5,-51.633713274453356
835.75,-55.945658121235816
836.0,-55.450899211199356
836.25,-48.27448997968513
836.5,-60.86472685655115
836.75,-53.69538832003638
837.0,-51.3253773709486
837.25,-56.87080042615782
837.5,-51.13345703928741
837.75,-46.35806534877125
838.0,-50.08062115421474
838.25,-56.84186068642839
838.5,-51.34668629585364
838.75,-58.45172137558553
839.0,-48.03590547860455
839.25,-57.18590910530038
839.5,-53.53096146776963
839.75,-47.36451736670499
840.0,-49.77626567852043
840.25,-59.01037278674989
840.5,-51.71921974940146
840.75,-61.995726708778946
841.0,-59.01571558888388
841.25,-54.63661222242207
841.5,-55.12926909221587
841.75,-46.5715242704532
842.0,-58.96953462661858
842.25,-53.78165819131857
842.5,-47.70329407263452
842.75,-55.53663394375552
843.0,-58.8383230075291
843.25,-47.75593959057609
843.5,-57.95302106555339
843.75,-46.31909363181834
844.0,-47.41132004999176
844.25,-52.49558058046753
844.5,-52.32945501669622
844.75,-64.37342399735533
845.0,-43.69430587857823
845.25,-53.964785923299246
845.5,-51.34529311995565
845.75,-60.86084792543044
846.0,-55.851696825680406
846.25,-57.45502718729318
846.5,-52.35124695862359
846.75,-48.049358693589824
847.0,-58.60951255885366
847.25,-45.04359847896717
847.5,-44.45141808674974
847.75,-53.7766443823337
848.0,-50.07072864904966
848.25,-57.65136417259775
848.5,-49.44144288045933
848.75,-61.0540812148372
849.0,-44.88141390091202
849.25,-64.70991651432644
849.5,-48.33724750856822
849.75,-39.519966917326
850.0,-61.33162395209122
850.25,-53.62637113232867
850.5,-68.6748516355144
850.75,-58.30477229679499
851.0,-54.06253654542288
851.25,-56.24580443452648
851.5,-57.513550246866195
851.75,-51.27741863494766
852.0,-55.01882800516344
852.25,-59.31068723956224
852.5,-45.746836088348424
852.75,-62.32605596569503
853.0,-57.414493529798456
853.25,-59.18528500769055
853.5,-57.81427127518347
853.75,-49.24493569297776
854.0,-58.87909755956248
854.25,-60.23785117894834
854.5,-59.06344492053086
854.75,-47.91938718489265
855.0,-51.18930834057561
855.25,-53.40819189667659
855.5,-57.944772953749236
855.75,-48.69326243250552
856.0,-52.80573216490325
856.25,-53.47624155092126
856.5,-47.89127083829882
856.75,-51.597405041615396
857.0,-55.530767922722255
857.25,-56.921646741370445
857.5,-53.15843371320463
857.75,-59.932010948891964
858.0,-57.20449128160366
858.25,-57.03657657854434
858.5,-53.37629925242574
858.75,-47.117044752570386
859.0,-54.099438538675955
859.25,-62.826009955085375
859.5,-49.269363587681646
859.75,-46.862156986693364
860.0,-52.49771146740832
860.25,-55.36307713479771
860.5,-57.694906016151265
860.75,-55.98368588567219
861.0,-55.20306789552512
861.25,-47.931234555587565
861.5,-47.12664388940105
861.75,-53.51471457824198
862.0,-45.42699273700826
862.25,-56.67883163004415
862.5,-44.30049488010289
862.75,-55.677376322845724
863.0,-53.940051267384604
863.25,-53.94772594521813
863.5,-47.05067017633282
863.75,-51.97496439154703
864.0,-53.702943962876276
864.25,-62.33698401559275
864.5,-52.9071779112304
864.75,-57.99329547845848
865.0,-58.33130523592253
865.25,-51.38951202319289
865.5,-55.291606064703025
865.75,-53.973534735002914
866.0,-51.14849116363504
866.25,-52.315298967396664
866.5,-59.22546471859799
866.75,-51.62167171564671
867.0,-54.20521108046666
867.25,-55.22864812938322
867.5,-55.76828610567029
867.75,-49.16441560185481
868.0,-55.92763110883006
868.25,-56.86832077216783
868.5,-42.1460219690586
868.75,-46.953871258878316
869.0,-64.54040382150197
869.25,-53.206360845353835
869.5,-52.96924926204088
869.75,-49.89913265044048
870.0,-53.25921692173546
870.25,-58.4340410128962
870.5,-51.78575157880095
870.75,-65.87141645995298
871.0,-56.789812027822016
871.25,-50.111816284794244
871.5,-43.282083214897476
871.75,-57.1589041194411
872.0,-51.6624027410831
872.25,-59.65631682042146
872.5,-54.4144244227154
872.75,-47.7609209865725
873.0,-46.57706322771161
873.25,-48.0325654110922
873.5,-48.929197602407704
873.75,-53.43119802928546
874.0,-54.444349005904776
874.25,-55.12544373497264
874.5,-49.19511629556993
874.75,-53.80582160010314
875.0,-56.75437315920537
875.25,-57.354989478049994
875.5,-51.73773626779929
875.75,-52.26997571688759
876.0,-54.83326698599177
876.25,-46.28833212316578
876.5,-56.185743164888095
876.75,-52.75731669253036
877.0,-56.26234850989328
877.25,-55.93107974004161
877.5,-46.43373009280827
877.75,-50.031515853954815
878.0,-53.63713211119541
878.25,-62.58748254349564
878.5,-52.3912789000705
878.75,-61.434880564478796
879.0,-54.68845690951668
879.25,-51.76550227395686
879.5,-46.857715897936465
879.75,-50.49695040310895
880.0,-55.673107489092374
880.25,-61.01185063845202
880.5,-54.43284586389195
880.75,-53.46657337386225
881.0,-58.174690670437435
881.25,-49.26674792020712
881.5,-58.49497260701585
881.75,-49.54938419607688
882.0,-47.85013641163014
882.25,-50.614672715829855
882.5,-52.5499417150219
882.75,-52.98223001926838
883.0,-49.094430647064456
883.25,-57.489003916408116
883.5,-56.546203478598414
883.75,-56.29477863490997
884.0,-55.03485925362174
884.25,-57.28793069251832
884.5,-49.15391654536116
884.75,-45.49582538775967
885.0,-47.01287784702143
885.25,-53.808643124726764
885.5,-48.71198038627282
885.75,-55.69017089546279
886.0,-55.69053334692225
886.25,-60.26481522270611
886.5,-50.13039039816215
886.75,-49.943159094340714
887.0,-43.20183261956818
887.25,-44.17287678574922
887.5,-49.43329529870175
887.75,-58.25802595520199
888.0,-52.37989407421973
888.25,-50.870461939284546
888.5,-53.899485577565486
888.75,-51.8361673807492
889.0,-53.66027754588578
889.25,-52.112460594122254
889.5,-62.30660060039421
889.75,-52.05558564816756
890.0,-53.31109196206453
890.25,-52.00750567584431
890.5,-53.53176024864598
890.75,-53.61688323272838
891.0,-53.49225709203621
891.25,-50.05457715722645
891.5,-44.41530005559615
891.75,-46.70734523417469
892.0,-60.4013927568297
892.25,-51.594531980563985
892.5,-49.62594857601819
892.75,-50.39706743861243
893.0,-53.544576441405766
893.25,-53.80820227727747
893.5,-51.898175930332485
893.75,-56.3434549871165
894.0,-61.40591991799292
894.25,-46.353499011366495
894.5,-60.07640241235087
894.75,-60.4974071669682
895.0,-48.233726798057276
895.25,-46.78106304865879
895.5,-49.693943640863175
895.75,-55.630308530731625
896.0,-47.21299009170232
896.25,-49.28324950435903
896.5,-60.02421033497791
896.75,-60.9457841767968
897.0,-51.62553417165355
897.25,-55.46927527438499
897.5,-49.07460676768065
897.75,-54.85743178910682
898.0,-59.769318053425145
898.25,-56.225070386803075
898.5,-49.920210158571216
898.75,-54.95719879524189
899.0,-54.681529016086614
899.25,-53.12893320366076
899.5,-52.01313155533753
899.75,-51.34344830294572
