"Time (s)","Sound pressure level (dB)"
3.774645126E2,-3.067689561E1
3.776668655E2,-3.147304801E1
3.778665745E2,-3.771860130E1
3.780650526E2,-3.331819622E1
3.782672419E2,-3.749620182E1
3.784661369E2,-3.378554281E1
3.786669123E2,-3.553952347E1
3.788671636E2,-3.314967493E1
3.790667071E2,-3.025174291E1
3.792671849E2,-4.319553322E1
3.794660824E2,-4.521788107E1
3.796664119E2,-3.323392747E1
3.798657993E2,-3.914813299E1
3.800669649E2,-3.141228542E1
3.802664422E2,-4.669616361E1
3.804670686E2,-4.545044351E1
3.806672631E2,-2.987596130E1
3.808662274E2,-3.829274680E1
3.810607366E2,-3.528587502E1
3.812613265E2,-4.092032178E1
3.814604068E2,-3.589921878E1
3.816612369E2,-3.880459563E1
3.818610159E2,-4.775888874E1
3.820663369E2,-3.581534812E1
3.822670822E2,-4.332263519E1
3.824659074E2,-3.968198829E1
3.826670942E2,-3.288923047E1
3.828670812E2,-2.489024743E1
3.830665304E2,-2.927503893E1
3.832661187E2,-3.242742437E1
3.834658756E2,-3.814977155E1
3.836673077E2,-3.259052366E1
3.838667705E2,-4.822763923E1
3.840673476E2,-4.764510419E1
3.842660224E2,-5.105697740E1
3.844663341E2,-4.957527086E1
3.846660344E2,-3.098365101E1
3.848663533E2,-4.485015859E1
3.850660319E2,-4.089509013E1
3.852660966E2,-3.463200061E1
3.854662513E2,-4.454185253E1
3.856672643E2,-3.344380731E1
3.858660388E2,-4.696717294E1
3.860659418E2,-4.461637328E1
3.862661434E2,-4.960656671E1
3.864666997E2,-4.491804633E1
3.866669053E2,-3.699579234E1
3.868654947E2,-3.553417242E1
3.870660126E2,-4.014510553E1
3.872662576E2,-4.181054598E1
3.874663625E2,-3.992557202E1
3.876671215E2,-4.416526038E1
3.878664563E2,-3.082020812E1
3.880660914E2,-3.122794986E1
3.882657985E2,-3.041159961E1
3.884660893E2,-4.368517179E1
3.886662344E2,-4.079018407E1
3.888659249E2,-3.153247166E1
3.890664071E2,-3.375535026E1
3.892573710E2,-3.115571434E1
3.894584173E2,-2.924059321E1
3.896589329E2,-3.144546505E1
3.898588619E2,-2.813616390E1
3.900599093E2,-3.482009420E1
3.902667379E2,-2.527649016E1
3.904675919E2,-3.155693352E1
3.906659756E2,-2.730265510E1
3.908656634E2,-3.485014020E1
3.910663080E2,-2.682638327E1
3.912662701E2,-3.540576562E1
3.914665824E2,-4.352122056E1
3.916658716E2,-2.995778890E1
3.918665519E2,-4.039717331E1
3.920661003E2,-4.040163978E1
3.922662504E2,-3.725768834E1
3.924665347E2,-4.099967472E1
3.926573551E2,-3.933976509E1
3.928589778E2,-4.804413433E1
3.930628969E2,-4.825809646E1
3.932580852E2,-4.879846659E1
3.934596541E2,-4.809843780E1
3.936673154E2,-5.026751193E1
3.938662286E2,-3.534532874E1
3.940665926E2,-3.233965422E1
3.942661043E2,-2.909860075E1
3.944664960E2,-2.045990322E1
3.946660609E2,-2.628469810E1
3.948664613E2,-3.221676147E1
3.950659511E2,-2.859975842E1
3.952669717E2,-2.687123268E1
3.954660396E2,-2.459136311E1
3.956666440E2,-3.235457593E1
3.958662028E2,-3.626172323E1
3.960661018E2,-2.335813961E1
3.962585123E2,-3.982515681E1
3.964588480E2,-4.739678046E1
3.966586754E2,-4.890401643E1
3.968590554E2,-4.913260194E1
3.970588769E2,-4.964398908E1
3.972656729E2,-2.675816399E1
3.974659886E2,-3.464057688E1
3.976659643E2,-4.483472223E1
3.978656317E2,-4.092159345E1
3.980669803E2,-4.770923719E1
3.982665849E2,-3.746226020E1
3.984666603E2,-3.915834619E1
3.986673874E2,-4.674469376E1
3.988664833E2,-3.974968936E1
3.990665436E2,-2.620162546E1
3.992656972E2,-2.727640543E1
3.994659892E2,-2.387016283E1
3.996660573E2,-3.423592989E1
3.998659938E2,-4.105655840E1
4.000661883E2,-2.928335447E1
4.002661985E2,-2.871474781E1
4.004670249E2,-3.661559768E1
4.006668243E2,-3.915256034E1
4.008658101E2,-2.309013036E1
4.010661849E2,-3.991621465E1
4.012665079E2,-4.103038430E1
4.014671873E2,-3.939251626E1
4.016656501E2,-5.062988545E1
4.018671406E2,-4.913589621E1
4.020661126E2,-3.112728036E1
4.022729501E2,-3.220214685E1
4.024659919E2,-4.224683603E1
4.026632532E2,-2.845282569E1
4.028661883E2,-3.008790713E1
4.030630622E2,-3.021220740E1
4.032665886E2,-3.112173489E1
4.034657587E2,-3.804131999E1
4.036660686E2,-3.431121140E1
4.038660062E2,-3.698887301E1
4.040636541E2,-2.885328328E1
4.042666169E2,-4.455683958E1
4.044670996E2,-4.508838902E1
4.046670664E2,-5.151206830E1
4.048662197E2,-5.155299982E1
4.050662145E2,-5.082202183E1
4.052661117E2,-5.534115080E1
4.054659283E2,-4.676293364E1
4.056664009E2,-4.591173450E1
4.058663431E2,-3.084220509E1
4.060658313E2,-3.243608076E1
4.062657892E2,-4.571931135E1
4.064647437E2,-3.294107539E1
4.066653461E2,-3.584294971E1
4.068675415E2,-3.335732974E1
4.070662313E2,-3.047895070E1
4.072661184E2,-3.046312545E1
4.074665972E2,-4.545462446E1
4.076664113E2,-4.971792704E1
4.078657788E2,-4.366715247E1
4.080668187E2,-3.373279696E1
4.082671239E2,-4.330211285E1
4.084663206E2,-2.915731030E1
4.086663046E2,-3.339008337E1
4.088668689E2,-5.370406447E1
4.090676837E2,-2.853876064E1
4.092660424E2,-5.337869814E1
4.094669018E2,-5.040379020E1
4.096659296E2,-4.760593560E1
4.098620538E2,-5.259231353E1
4.100659373E2,-4.983969833E1
4.102665597E2,-4.479273629E1
4.104662535E2,-5.162153291E1
4.106656013E2,-4.889297395E1
4.108665400E2,-4.762574431E1
4.110658329E2,-4.264982118E1
4.112669782E2,-4.995777879E1
4.114669902E2,-4.988029747E1
4.116658215E2,-4.307373401E1
4.118667514E2,-4.545054059E1
4.120661939E2,-3.543128071E1
4.122616588E2,-3.302032537E1
4.124661622E2,-4.078675738E1
4.126657547E2,-4.135414627E1
4.128658479E2,-4.658179221E1
4.130659360E2,-4.123361262E1
4.132664895E2,-4.876930730E1
4.134617843E2,-4.830697495E1
4.136670707E2,-4.970119948E1
4.138662603E2,-4.800529078E1
4.140659031E2,-4.127186086E1
4.142673621E2,-4.923963714E1
4.144666006E2,-4.722633546E1
4.146589446E2,-4.973890024E1
4.148661996E2,-4.503288053E1
4.150660929E2,-3.643388685E1
4.152660553E2,-4.496443938E1
4.154665511E2,-4.845812761E1
4.156659661E2,-4.419322607E1
4.158587384E2,-5.026642118E1
4.160675059E2,-4.352776652E1
4.162665252E2,-4.948297697E1
4.164672396E2,-4.941007548E1
4.166663686E2,-4.872169764E1
4.168672750E2,-4.997822553E1
4.170592818E2,-2.781509018E1
4.172671582E2,-4.612395426E1
4.174669996E2,-5.241281487E1
4.176665345E2,-4.894171842E1
4.178669434E2,-4.824589726E1
4.180680092E2,-4.566359721E1
4.182601043E2,-4.997282690E1
4.184617759E2,-5.017629125E1
4.186660760E2,-4.978340788E1
4.188669274E2,-5.108415984E1
4.190664089E2,-4.551140660E1
4.192663196E2,-5.312060630E1
4.194619756E2,-5.184185873E1
4.196663819E2,-4.849270131E1
4.198672895E2,-4.412208774E1
4.200655508E2,-4.555956902E1
4.202662273E2,-4.784717687E1
4.204674972E2,-4.797747174E1
4.206658827E2,-5.125357683E1
4.208667950E2,-5.116742225E1
4.210669305E2,-4.861571382E1
4.212680009E2,-4.968442499E1
4.214662726E2,-5.211782821E1
4.216664742E2,-4.385590546E1
4.218663286E2,-4.251482290E1
4.220670837E2,-5.000135593E1
4.222663036E2,-5.130835653E1
4.224678486E2,-4.710429544E1
4.226662606E2,-4.031765265E1
4.228670046E2,-2.572596498E1
4.230667659E2,-2.814400128E1
4.232670803E2,-2.884071089E1
4.234663929E2,-3.809529427E1
4.236659252E2,-4.354173341E1
4.238658701E2,-3.388449213E1
4.240565336E2,-2.788515083E1
4.242595430E2,-2.441665542E1
4.244582692E2,-2.122254674E1
4.246649587E2,-2.331469056E1
4.248579902E2,-3.156066635E1
4.249653052E2,-1.994312389E1
4.251659523E2,-1.460984570E1
4.253662646E2,-1.840074319E1
4.255656381E2,-5.112020150E1
4.257664157E2,-4.492790692E1
4.259634471E2,-3.250984063E1
4.261567320E2,-4.777528500E1
4.263587424E2,-4.956257573E1
4.265619510E2,-3.802238367E1
4.267585430E2,-3.623765711E1
4.269588606E2,-2.960740144E1
4.271634689E2,-2.915957752E1
4.273659933E2,-4.572239271E1
4.275666434E2,-5.077608310E1
4.277663796E2,-3.346019233E1
4.279656590E2,-3.501496139E1
4.281663799E2,-3.903279622E1
4.283628276E2,-3.340742223E1
4.285672867E2,-3.193183184E1
4.287670908E2,-3.387693249E1
4.289670040E2,-4.236644113E1
4.291660796E2,-3.148966201E1
4.293660022E2,-4.631199417E1
4.295660129E2,-3.184005483E1
4.297659093E2,-3.092343108E1
4.299665935E2,-4.557214418E1
4.301660313E2,-4.787988067E1
4.303662249E2,-3.796920047E1
4.305662720E2,-4.368721609E1
4.307666056E2,-2.421450529E1
4.309658101E2,-2.438122409E1
4.311661329E2,-2.087418450E1
4.313662053E2,-2.883367299E1
4.315642419E2,-2.069416674E1
4.317638904E2,-1.770103725E1
4.319642529E2,-2.393555858E1
4.321637179E2,-3.310868841E1
4.323642566E2,-4.040578848E1
4.325674276E2,-4.538420143E1
4.327661379E2,-4.583122291E1
4.329670243E2,-4.183973787E1
4.331658969E2,-4.263554475E1
4.333659053E2,-3.408267408E1
4.335659382E2,-2.537046417E1
4.337659693E2,-1.725352399E1
4.339656824E2,-1.384425240E1
4.341668726E2,-1.446230972E1
4.343674003E2,-1.173859893E1
4.345668456E2,-1.421089352E1
4.347657006E2,-1.455790961E1
4.349665181E2,-1.724217198E1
4.351591643E2,-1.550276850E1
4.353657584E2,-1.627312004E1
4.355655474E2,-3.996934874E1
4.357602046E2,-4.572248781E1
4.359619316E2,-3.537536252E1
4.361584190E2,-4.243244522E1
4.363588874E2,-4.023267142E1
4.365618428E2,-4.475397576E1
4.367601865E2,-5.058217136E1
4.369583273E2,-4.876097232E1
4.371580969E2,-4.706428223E1
4.373586775E2,-3.556634587E1
4.375586110E2,-3.680539330E1
4.377579699E2,-3.626636024E1
4.379578194E2,-2.188795889E1
4.381584301E2,-1.892569189E1
4.383583935E2,-4.069483427E1
4.385581499E2,-4.715573228E1
4.387579636E2,-4.294961644E1
4.389583782E2,-2.873099173E1
4.391585999E2,-3.663249833E1
4.393574889E2,-2.320757883E1
4.395586705E2,-2.737977738E1
4.397581711E2,-2.655256692E1
4.399586378E2,-2.409066307E1
4.401596630E2,-3.522105360E1
4.403659975E2,-2.482864343E1
4.405658996E2,-3.008229811E1
4.407660196E2,-4.363649700E1
4.409659397E2,-3.303501014E1
4.411591588E2,-3.253529292E1
4.413590021E2,-3.938114656E1
4.415664876E2,-2.456232001E1
4.417661637E2,-2.794571404E1
4.419661566E2,-2.994732865E1
4.421664190E2,-4.222856866E1
4.423584123E2,-2.377366683E1
4.425669301E2,-2.211487777E1
4.427649996E2,-1.722645429E1
4.429665902E2,-2.946299280E1
4.431661689E2,-4.739959110E1
4.433658656E2,-4.000819798E1
4.435599902E2,-4.627259476E1
4.437648098E2,-4.482041843E1
4.439666046E2,-4.168090947E1
4.441652393E2,-4.552932680E1
4.443666726E2,-4.071534848E1
4.445662480E2,-4.417295063E1
4.447585360E2,-3.816652011E1
4.448651421E2,-4.428698796E1
4.450661756E2,-5.031235099E1
4.452657985E2,-5.106331059E1
4.454666936E2,-3.246921659E1
4.456668858E2,-3.901734256E1
4.458735760E2,-4.444987477E1
4.460667034E2,-4.712959968E1
4.462659046E2,-4.721095457E1
4.464663902E2,-3.094978346E1
4.466652850E2,-3.224977261E1
4.468668584E2,-2.480248235E1
4.470630403E2,-4.568988060E1
4.472613277E2,-4.170833996E1
4.474602083E2,-3.957822258E1
4.476605406E2,-3.871779396E1
4.478589141E2,-3.725707038E1
4.480637859E2,-4.458618067E1
4.482629948E2,-4.281271680E1
4.484607970E2,-4.736660631E1
4.486594680E2,-4.000522957E1
4.488597646E2,-3.495645473E1
4.490660960E2,-4.255504431E1
4.492580144E2,-3.172966990E1
4.494609459E2,-2.998763277E1
4.496586314E2,-3.977267819E1
4.498672022E2,-3.858245834E1
4.500655705E2,-3.039862675E1
4.502664667E2,-4.215830361E1
4.504637507E2,-4.236102486E1
4.506657917E2,-3.869268350E1
4.508634050E2,-4.231317345E1
4.510664597E2,-4.244045868E1
4.512631333E2,-4.393205173E1
4.514667640E2,-4.292776064E1
4.516651292E2,-3.936010598E1
4.518661350E2,-4.267429039E1
4.520662065E2,-4.469064773E1
4.522649406E2,-4.308333921E1
4.524660686E2,-4.045682612E1
4.526660187E2,-4.298464258E1
4.528660215E2,-4.472330183E1
4.530663936E2,-4.447089045E1
4.532661406E2,-4.675323082E1
4.534665772E2,-3.037239711E1
4.536665424E2,-4.520774811E1
4.538661670E2,-4.421687207E1
4.540660828E2,-4.484424071E1
4.542621548E2,-4.521260706E1
4.544656818E2,-4.256280502E1
4.546562966E2,-4.405726153E1
4.548586209E2,-3.968156110E1
4.550595508E2,-4.275820981E1
4.552602624E2,-4.252799661E1
4.554579621E2,-4.004563736E1
4.556660267E2,-4.261474082E1
4.558658064E2,-3.852027579E1
4.560664944E2,-4.426993505E1
4.562585729E2,-4.637732027E1
4.564648040E2,-4.392340129E1
4.566657058E2,-4.654459775E1
4.568657874E2,-4.278746374E1
4.570666680E2,-4.411075636E1
4.572672363E2,-4.593868040E1
4.574660717E2,-4.487849541E1
4.576654102E2,-4.628338002E1
4.578626627E2,-4.584173863E1
4.580664791E2,-4.743600448E1
4.582662908E2,-4.559792510E1
4.584671793E2,-4.670016672E1
4.586661311E2,-4.696486226E1
4.588661236E2,-4.670607765E1
4.590667184E2,-4.564580444E1
4.592620169E2,-4.441012685E1
4.594674000E2,-3.772245098E1
4.596662886E2,-4.251142990E1
4.598658384E2,-4.142888284E1
4.600660794E2,-4.195394484E1
4.602665513E2,-4.328268048E1
4.604658750E2,-4.234015420E1
4.606662037E2,-4.370869184E1
4.608667773E2,-4.339669501E1
4.610668781E2,-4.297065320E1
4.612655689E2,-4.459593875E1
4.614663683E2,-4.104219108E1
4.616660080E2,-4.020237212E1
4.618666350E2,-3.940658537E1
4.620659773E2,-4.169329615E1
4.622666059E2,-3.960395096E1
4.624656828E2,-4.195726935E1
4.626664914E2,-4.641573531E1
4.628661612E2,-2.910916746E1
4.630662326E2,-4.227321130E1
4.632658203E2,-3.294205452E1
4.634657036E2,-4.184596978E1
4.636654670E2,-4.708709418E1
4.638659610E2,-4.580455529E1
4.640664096E2,-4.282653753E1
4.642665548E2,-2.762700175E1
4.644658206E2,-2.260012160E1
4.646658664E2,-4.450033416E1
4.648670658E2,-1.972551125E1
4.650672040E2,-3.586527728E1
4.652662086E2,-3.089343241E1
4.654658015E2,-3.463320522E1
4.656607849E2,-3.420949165E1
4.658623292E2,-3.927747733E1
4.660632953E2,-4.800600430E1
4.662613406E2,-4.585633708E1
4.664604739E2,-4.350364868E1
4.666635852E2,-4.467769566E1
4.668658612E2,-3.829777711E1
4.670661760E2,-4.426296126E1
4.672658191E2,-4.748520964E1
4.674664219E2,-4.628377725E1
4.676666120E2,-4.859611050E1
4.678664253E2,-3.700990872E1
4.680672283E2,-3.311102727E1
4.682659710E2,-4.714116824E1
4.684660904E2,-4.302563516E1
4.686666877E2,-4.770745196E1
4.688625708E2,-4.512766556E1
4.690665376E2,-4.210339566E1
4.692657276E2,-4.540593135E1
4.694663716E2,-4.741625908E1
4.696664704E2,-4.953363910E1
4.698656662E2,-4.713325005E1
4.700609566E2,-4.168647556E1
4.702660160E2,-4.281768701E1
4.704669953E2,-4.507689372E1
4.706663144E2,-4.198021269E1
4.708573932E2,-3.738516862E1
4.710586997E2,-4.755341489E1
4.712615338E2,-4.914413064E1
4.714596739E2,-4.514306866E1
4.716590040E2,-4.617750140E1
4.717660616E2,-4.479759569E1
4.719665120E2,-4.509702375E1
4.721663736E2,-4.042741596E1
4.723662227E2,-3.168171929E1
4.725671419E2,-3.482238361E1
4.727668945E2,-4.328897698E1
4.729670120E2,-3.750560921E1
4.731656738E2,-4.089010475E1
4.733661013E2,-3.927736911E1
4.735664993E2,-2.345479030E1
4.737640723E2,-2.890244170E1
4.739663659E2,-3.389333452E1
4.741670505E2,-3.024304391E1
4.743667261E2,-2.624311345E1
4.745660200E2,-3.298154428E1
4.747656627E2,-3.108031759E1
4.749655495E2,-3.877763368E1
4.751656453E2,-2.365348776E1
4.753665717E2,-2.587359158E1
4.755670240E2,-2.881882569E1
4.757656179E2,-2.713357290E1
4.759653671E2,-3.915474107E1
4.761652222E2,-3.419778429E1
4.763659295E2,-2.634762807E1
4.765661566E2,-2.553221866E1
4.767659184E2,-3.439089482E1
4.769657741E2,-3.286788191E1
4.771565110E2,-4.409680461E1
4.773583603E2,-4.449543713E1
4.775593819E2,-2.814819359E1
4.777585476E2,-4.430889012E1
4.779589105E2,-3.884219408E1
4.781659840E2,-3.528226633E1
4.783633427E2,-4.248348715E1
4.785596290E2,-4.106442205E1
4.787636015E2,-4.848138742E1
4.789659917E2,-3.558138628E1
4.791672514E2,-4.825096341E1
4.793658803E2,-4.512185400E1
4.795665923E2,-4.117092789E1
